id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1581234198341304320,1581234198341304320,2022-10-15 10:43:05 UTC,2022-10-15,10:43:05,+0000,1576177058111139842,hernomo_al1,Hernomo,,Yuk di bukak bersama-sama yuk 😀 #shorts  #kanjuruhan #fifa #pssi  Koh Steven Istiqomah Dakwah Selalu Al Quran Pedoman Hidup #JayaDenganSyariahKaffah #OjoLerenDadiWongSholeh #PerempuanDesa Amien Rais Menpora Marah Jam 4 Nassar JISOO #MONEY  https://t.co/u5jnG6LvKq,in,[],[],[],0,0,2,"['shorts', 'kanjuruhan', 'fifa', 'pssi', 'jayadengansyariahkaffah', 'ojolerendadiwongsholeh', 'perempuandesa', 'money']",[],https://twitter.com/Hernomo_Al1/status/1581234198341304320,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1581233880396283905/pu/img/Abfnb_S5RNnZZ5DM.jpg,,,,,,,[],,,,
1581232726299926528,1581232726299926528,2022-10-15 10:37:14 UTC,2022-10-15,10:37:14,+0000,1197403547681218560,indopos_id,indopos.co.id,,"Godok Aturan Pengamanan Sepak Bola, Polri Janji Tak Gunakan Gas Air Mata  https://t.co/thX6lFC9IT #arema #GasAirMata #kanjuruhan #StadionKanjuruhan #TGIPF #TimGabunganIndependenPencariFakta #TragediKanjuruhan",in,[],['https://www.indopos.co.id/headline/2022/10/15/godok-aturan-pengamanan-sepak-bola-polri-janji-tak-gunakan-gas-air-mata/'],[],0,0,0,"['arema', 'gasairmata', 'kanjuruhan', 'stadionkanjuruhan', 'tgipf', 'timgabunganindependenpencarifakta', 'tragedikanjuruhan']",[],https://twitter.com/indopos_id/status/1581232726299926528,False,,0,,,,,,,,[],,,,
1581232516723134465,1581232516723134465,2022-10-15 10:36:24 UTC,2022-10-15,10:36:24,+0000,1539201012048592897,risdadais,Risda dais,,"Terupdate! Kompetisi Liga 1 2022 Resmi Dilanjutkan, Ketua Umum PSSI Bocorkan Jadwal Persib Vs Persija Jakarta #PERSIB #PersijaJakarta #PSSI #Kanjuruhan #pssiwajibtanggungjawab  https://t.co/HmJq0c4OS6",in,[],['https://priangantimurnews.pikiran-rakyat.com/olahraga/pr-1225686660/terupdate-kompetisi-liga-1-2022-resmi-dilanjutkan-ketua-umum-pssi-bocorkan-jadwal-persib-vs-persija-jakarta'],[],0,0,0,"['persib', 'persijajakarta', 'pssi', 'kanjuruhan', 'pssiwajibtanggungjawab']",[],https://twitter.com/RisdaDais/status/1581232516723134465,False,,0,,,,,,,,[],,,,
1581232396237930497,1581232396237930497,2022-10-15 10:35:55 UTC,2022-10-15,10:35:55,+0000,150867974,bajajkt,Bajaj Jakarta,,Polri Hanya Gunakan Steward #shorts #polri #kanjuruhan #fifa #pssi  https://t.co/hpV8SQLIBu lewat @YouTube   #PerempuanDesa Amien Rais Menpora Marah Jam 4 Nassar JISOO #MONEY RIP Legend Rambut 15 Oktober Rest in Love,in,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtube.com/shorts/JHcU5FEYdKE?feature=share'],[],0,1,2,"['shorts', 'polri', 'kanjuruhan', 'fifa', 'pssi', 'perempuandesa', 'money']",[],https://twitter.com/bajajkt/status/1581232396237930497,False,,0,,,,,,,,[],,,,
1581226191293292544,1581226191293292544,2022-10-15 10:11:16 UTC,2022-10-15,10:11:16,+0000,1358252394027515908,payungnegara1,PayungCinta,,ternyata si ceweq nya hamil makanya di cabut #trend #rip #kanjuruhan #lesty #leslar #billar #cabut #kdrt #YetToComeinBUSAN #NoBraDay2022 #BORNPINKinSeoul_DDAY,in,[],[],[],0,0,0,"['trend', 'rip', 'kanjuruhan', 'lesty', 'leslar', 'billar', 'cabut', 'kdrt', 'yettocomeinbusan', 'nobraday2022', 'bornpinkinseoul_dday']",[],https://twitter.com/Payungnegara1/status/1581226191293292544,False,,0,,,,,,,,[],,,,
1581224173623341057,1581224173623341057,2022-10-15 10:03:15 UTC,2022-10-15,10:03:15,+0000,846678217419243520,bolanusantaraid,Bola Nusantara,,"Pemerintah Turun Tangan, Wajah Stadion Kanjuruhan akan Disulap Mirip Stadion Manahan #Kanjuruhan    https://t.co/XXmiSqaF89",in,[],['https://www.bolanusantara.com/liga-1/pr-5535204145/pemerintah-turun-tangan-wajah-stadion-kanjuruhan-akan-disulap-mirip-stadion-manahan'],[],1,0,2,['kanjuruhan'],[],https://twitter.com/BolaNusantaraID/status/1581224173623341057,False,,0,,,,,,,,[],,,,
1581223165174243328,1581223162527698944,2022-10-15 09:59:14 UTC,2022-10-15,09:59:14,+0000,1104087640293302272,sam_sija,#KanjuruhanDisaster 🥀 1.10.22,,"Sam Yuli misalnya, meskipun dia adalah legenda tribun #Kanjuruhan dan dirigen ulung Aremania, tapi tak sedikit Aremania yg ketika Sam Yuli mengeluarkan pendapat, dibantah oleh Aremania sendiri, bhwa pendapat tersebut tidak merepresentasikan seluruh Aremania.",in,[],[],[],1,0,0,['kanjuruhan'],[],https://twitter.com/sam_sija/status/1581223165174243328,False,,0,,,,,,,,[],,,,
1581219692458389505,1581219692458389505,2022-10-15 09:45:26 UTC,2022-10-15,09:45:26,+0000,1202105625322221574,ekialifutama,ekialifutama,,"Harus rajin cuci tangan, kan habis pandemi. Harus jaga kebersihan, kebersihan kan sebagian dari iman. Waktu kecil diajari nya sih begitu hehe:)  Pinterest: @seusaipagi @dsuperboy  #indonesia #kawanbicara #katakatabijak #manusiakuat #motivasihidup #kanjuruhan #malang #twitter  https://t.co/4WKKhyMWJ1",in,"[{'screen_name': 'seusaipagi', 'name': 'agi', 'id': '1267509879356309507'}, {'screen_name': 'dsuperboy', 'name': 'boy candra', 'id': '439164730'}]",[],[],0,0,0,"['indonesia', 'kawanbicara', 'katakatabijak', 'manusiakuat', 'motivasihidup', 'kanjuruhan', 'malang', 'twitter']",[],https://twitter.com/ekialifutama/status/1581219692458389505,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1581219546240729088/pu/img/-aJoFA3tzhWvy9pT.jpg,,,,,,,[],,,,
1581215986090676225,1581215986090676225,2022-10-15 09:30:43 UTC,2022-10-15,09:30:43,+0000,1055797120853135360,pandangan_jogja,Pandangan Jogja,,"Selengkapnya, klik link kumparan berikut.  https://t.co/yAVmsCwVEm  #arema #aremania #adearmando #kanjuruhan #tragedikanjuruhan #supporter  #pjnews #pandanganjogja  https://t.co/hD6WrsHiId",in,[],['https://l8r.it/qGaI'],['https://pbs.twimg.com/media/FfGbcSXWYAI-j6X.jpg'],0,0,1,"['arema', 'aremania', 'adearmando', 'kanjuruhan', 'tragedikanjuruhan', 'supporter', 'pjnews', 'pandanganjogja']",[],https://twitter.com/pandangan_jogja/status/1581215986090676225,False,,1,https://pbs.twimg.com/media/FfGbcSXWYAI-j6X.jpg,,,,,,,[],,,,
1581210030418055169,1581210030418055169,2022-10-15 09:07:03 UTC,2022-10-15,09:07:03,+0000,1139396104347250688,beritabaruco,Beritabaru.co,,5 Kisah Polisi Hoegeng yang Menggetarkan Hati  https://t.co/G3wdzIFON5 #TakBerkategori #FerdiSambo #Hoegeng #Kanjuruhan #KapoldaJatim  https://t.co/KDIS7woRTH,in,[],['http://dlvr.it/Sb6rCv'],['https://pbs.twimg.com/media/FfGWJKdakAAWtDJ.jpg'],0,0,0,"['takberkategori', 'ferdisambo', 'hoegeng', 'kanjuruhan', 'kapoldajatim']",[],https://twitter.com/Beritabaruco/status/1581210030418055169,False,,1,https://pbs.twimg.com/media/FfGWJKdakAAWtDJ.jpg,,,,,,,[],,,,
1581205004081586178,1581205004081586178,2022-10-15 08:47:04 UTC,2022-10-15,08:47:04,+0000,543264218,gtvid_news,GTV Indonesia News,,Pemeriksaan dokter spesialis ditemukan ternyata penyebab mata merah karena salah satunya adalah pecah pembuluh darah di mata. GAL   https://t.co/TfXpcCTVGf  #KorbanKanjuruhan #Kanjuruhan #Malang #JawaTimur #MataMerah #KorbanGasAirMata #GasAirMataKadaluarsa #News #Berita #GTVNews  https://t.co/x76mSzLGle,in,[],['https://www.instagram.com/p/CjumLd4sg5x/'],['https://pbs.twimg.com/media/FfGRehhaAAAVAOE.jpg'],0,0,0,"['korbankanjuruhan', 'kanjuruhan', 'malang', 'jawatimur', 'matamerah', 'korbangasairmata', 'gasairmatakadaluarsa', 'news', 'berita', 'gtvnews']",[],https://twitter.com/GTVID_News/status/1581205004081586178,False,,1,https://pbs.twimg.com/media/FfGRehhaAAAVAOE.jpg,,,,,,,[],,,,
1581204217649586176,1581204217649586176,2022-10-15 08:43:57 UTC,2022-10-15,08:43:57,+0000,1192389223313096704,titikterangnews,Titik Terang,,Tim Gabungan Aremania (TGA) mengungkapkan detik-detik penembakan gas air mata yang dilakukan oleh aparat kepolisian dalam insiden maut Stadion Kanjuruhan. #indonesia #Kanjuruhan  https://t.co/WO7RA4izkR,in,[],[],['https://pbs.twimg.com/media/FfGQzRvacAASwUA.png'],0,0,0,"['indonesia', 'kanjuruhan']",[],https://twitter.com/TitikTerangNews/status/1581204217649586176,False,,1,https://pbs.twimg.com/media/FfGQzRvacAASwUA.png,,,,,,,[],,,,
1581204055707090944,1581204055707090944,2022-10-15 08:43:18 UTC,2022-10-15,08:43:18,+0000,1430542109044477958,chatnews_id,Chatnews ID,,"Seorang anggota TNI penendang suporter Arema saat kericuhan di Stadion Kanjuruhan, ditetapkan sebagai tersangka, pada Jumat (14/10). #TNI #Arema #tragedikanjuruhan #Kanjuruhan    https://t.co/LGA0JRgKcm",in,[],['https://chatnews.id/read/anggota-tni-penendang-suporter-arema-jadi-tersangka'],[],0,0,0,"['tni', 'arema', 'tragedikanjuruhan', 'kanjuruhan']",[],https://twitter.com/chatnews_id/status/1581204055707090944,False,,0,,,,,,,,[],,,,
1581193162294497284,1581193162294497284,2022-10-15 08:00:01 UTC,2022-10-15,08:00:01,+0000,375995332,officialinewstv,iNews,,Puspomad Tetapkan Oknum TNI Penendang Suporter di Kanjuruhan Jadi Tersangka. GAL  #Puspomad #Suporter #PenendangSuporter #Kanjuruhan #Malang #JawaTimur #Kekerasan #News #Berita #iNews  https://t.co/Apj0JNRO9E,in,[],[],[],0,0,0,"['puspomad', 'suporter', 'penendangsuporter', 'kanjuruhan', 'malang', 'jawatimur', 'kekerasan', 'news', 'berita', 'inews']",[],https://twitter.com/OfficialiNewsTV/status/1581193162294497284,False,,1,https://pbs.twimg.com/media/FfFtEDvacAEvFe2.jpg,,,,,,,[],,,,
1581181694291243008,1581181694291243008,2022-10-15 07:14:27 UTC,2022-10-15,07:14:27,+0000,1430542109044477958,chatnews_id,Chatnews ID,,Tim Pencari Fakta Aremania meminta Komnas HAM menyelidiki adanya dugaan pelanggaran HAM pada peristiwa kericuhan di Stadion Kanjuruhan. #KomnasHAM #arema #aremaniaberduka #TragediKanjuruhan #Kanjuruhan    https://t.co/iHUeeT8APP,in,[],['https://chatnews.id/read/aremania-minta-komnas-ham-selidiki-pelanggaran-ham-di-kanjuruhan'],[],0,0,0,"['komnasham', 'arema', 'aremaniaberduka', 'tragedikanjuruhan', 'kanjuruhan']",[],https://twitter.com/chatnews_id/status/1581181694291243008,False,,0,,,,,,,,[],,,,
1581178872229306369,1581178868689297409,2022-10-15 07:03:14 UTC,2022-10-15,07:03:14,+0000,14372104,gchahal,Gurbaksh Singh Chahal,,"Kanjuruhan Stadium in Malang, East Java, has concluded that tear gas was the main cause of mass deaths. #Indonesia #Kanjuruhan #Soccer #Malang #Accident",en,[],[],[],1,0,4,"['indonesia', 'kanjuruhan', 'soccer', 'malang', 'accident']",[],https://twitter.com/gchahal/status/1581178872229306369,False,,0,,,,,,,,[],,,,
1581178514316763136,1581178514316763136,2022-10-15 07:01:49 UTC,2022-10-15,07:01:49,+0000,1431987741735075840,zifafashion,ZIFA Fashion,,"Percayalah, Kamu pasti bisa!!!   #Lesti #LestiKejora #ShinTaeyong #pssiwajibtanggungjawab #malang #Kanjuruhan  https://t.co/mh8np25tqV",in,[],[],['https://pbs.twimg.com/media/FfF5eogUcAAplwL.jpg'],0,0,0,"['lesti', 'lestikejora', 'shintaeyong', 'pssiwajibtanggungjawab', 'malang', 'kanjuruhan']",[],https://twitter.com/zifafashion/status/1581178514316763136,False,,1,https://pbs.twimg.com/media/FfF5eogUcAAplwL.jpg,,,,,,,[],,,,
1581177607218790403,1580985306198683648,2022-10-15 06:58:13 UTC,2022-10-15,06:58:13,+0000,220953377,sistephat,DIKA - Dewanto Ideawan Kusumo Adjie,,@detikcom Halah... Aremania sendiri juga ciut nyali koq. Gak berani tunjuk hidung 2 orang supporter yg jadi biang keladi paling awal tragedi #Kanjuruhan,in,[],[],[],0,0,0,['kanjuruhan'],[],https://twitter.com/sistephat/status/1581177607218790403,False,,0,,,,,,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1581176842970488834,1581176842970488834,2022-10-15 06:55:10 UTC,2022-10-15,06:55:10,+0000,1536621829590163456,77577sportsidn,77577sports,,"Jika Syarat Ini Terpenuhi, PSSI Akan Kembali Gelar Liga 1 | 77577sports #77577sports #aremafc #kanjuruhan #prayforkanjuruhan #arema #aremania #persebaya #LIB #FIFA #AFC #jokowi #malang #indonesian  https://t.co/iMLmV2oySp",in,[],[],[],0,0,1,"['77577sports', 'aremafc', 'kanjuruhan', 'prayforkanjuruhan', 'arema', 'aremania', 'persebaya', 'lib', 'fifa', 'afc', 'jokowi', 'malang', 'indonesian']",[],https://twitter.com/77577SportsIDN/status/1581176842970488834,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1581176709914583040/pu/img/uU7BTgr_uHPNjk8g.jpg,,,,,,,[],,,,
1581176261858447361,1581176261858447361,2022-10-15 06:52:52 UTC,2022-10-15,06:52:52,+0000,1345040276,blenduscoyg,Blendus,,Pengungkap Jadi Terungkap Rekayasa Kasus demi naik pangkat 🤔 Next Jendral Siapa nih yg terungkap?   #ironi #Polri #Kanjuruhan,in,[],[],[],0,0,0,"['ironi', 'polri', 'kanjuruhan']",[],https://twitter.com/blenduscoyg/status/1581176261858447361,False,https://twitter.com/KompasTV/status/1581116664720265216,0,,,,,,,,[],,,,
1581172423361118208,1581172423361118208,2022-10-15 06:37:37 UTC,2022-10-15,06:37:37,+0000,3337478180,mintegritas,Media Integritas,,"Tim Gabungan Independen Pencari Fakta Tragedi Kanjuruhan telah melaporkan hasil investigasi mereka kepada Presiden Joko Widodo di Istana Kepresidenan, Jakarta.  Selengkapnya di :   https://t.co/y2qq9dxI4Y  Salam INTEGRITAS.  #integritasonline #gasairmata #kanjuruhan  https://t.co/hY63Hbs82k",in,[],['http://integritasonline.com/tgipf-nyatakan-gas-air-mata-penyebab-utama-kematian-132-orang-di-kanjuruhan/#'],['https://pbs.twimg.com/media/FfFz8IvUoAAa7AO.jpg'],0,0,1,"['integritasonline', 'gasairmata', 'kanjuruhan']",[],https://twitter.com/MIntegritas/status/1581172423361118208,False,,1,https://pbs.twimg.com/media/FfFz8IvUoAAa7AO.jpg,,,,,,,[],,,,
1581164561163784195,1581164561163784195,2022-10-15 06:06:22 UTC,2022-10-15,06:06:22,+0000,375995332,officialinewstv,iNews,,TGIPF: Gas Air Mata Picu Kepanikan yang Berujung Tragedi Maut. GAL  #Kanjuruhan #TragediKanjuruhan #Malang #JawaTimur #TGIPF #MahfudMD #GasAirMata #PolresMalang #Polisi #News #Berita #iNews  https://t.co/fQds66aGDi,in,[],[],[],0,0,2,"['kanjuruhan', 'tragedikanjuruhan', 'malang', 'jawatimur', 'tgipf', 'mahfudmd', 'gasairmata', 'polresmalang', 'polisi', 'news', 'berita', 'inews']",[],https://twitter.com/OfficialiNewsTV/status/1581164561163784195,False,,1,https://pbs.twimg.com/media/FfFsxlraMAEosIx.jpg,,,,,,,[],,,,
1581162997372030976,1581162997372030976,2022-10-15 06:00:09 UTC,2022-10-15,06:00:09,+0000,1382213818370039808,koranjakarta_id,Koran Jakarta,,Presiden Joko Widodo (Jokowi) meminta seluruh jajaran Polri bekerja keras mengembalikan kepercayaan masyarakat yang telah turun drastis.  #koranjakarta #polri #polisi #jokowidodo #kanjuruhan #narkoba #ferdysambo #indonesia #news #update   https://t.co/lrI3ttktMx,in,[],['https://koran-jakarta.com/presiden-polri-harus-kerja-keras-kembalikan-kepercayaan-masyarakat'],[],0,0,11,"['koranjakarta', 'polri', 'polisi', 'jokowidodo', 'kanjuruhan', 'narkoba', 'ferdysambo', 'indonesia', 'news', 'update']",[],https://twitter.com/koranjakarta_id/status/1581162997372030976,False,,0,,,,,,,,[],,,,
1581157388874575872,1581157388874575872,2022-10-15 05:37:52 UTC,2022-10-15,05:37:52,+0000,1484807659237036033,anisarehlitna,Nisaerpege,,Sesek napas bgtt nontonnya😢 #kanjuruhan  https://t.co/E1qEhBeejS,in,[],['https://narasi.tv/video/buka-mata/momen-momen-brutal-menjelang-kematian-massal?autoplay=true&ref=pinned'],[],0,0,0,['kanjuruhan'],[],https://twitter.com/anisarehlitna/status/1581157388874575872,False,,0,,,,,,,,[],,,,
1581156162040631296,1581156162040631296,2022-10-15 05:33:00 UTC,2022-10-15,05:33:00,+0000,1382213818370039808,koranjakarta_id,Koran Jakarta,,"132 Orang Tewas, Exco PSSI: Tragedi Kanjuruhan Kehendak Tuhan  #koranjakarta #PSSI #kanjuruhan #korban #polisi #sepakbola #indonesia #news #update   https://t.co/AP0yfL5PIP  https://t.co/1xusSN0J7Z",in,[],['https://koran-jakarta.com/132-orang-tewas-exco-pssi-tragedi-kanjuruhan-kehendak-tuhan'],[],0,0,12,"['koranjakarta', 'pssi', 'kanjuruhan', 'korban', 'polisi', 'sepakbola', 'indonesia', 'news', 'update']",[],https://twitter.com/koranjakarta_id/status/1581156162040631296,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1581155961724542977/pu/img/ru_fV3EKTsMAtjoZ.jpg,,,,,,,[],,,,
1581154568687476736,1581154568687476736,2022-10-15 05:26:40 UTC,2022-10-15,05:26:40,+0000,1325857303505956864,loincmedia,Loper Online,,9 Poin Penting Hasil Investigasi TGIPF Terkait Tragedi Kanjuruhan  #menkopolhukam #kanjuruhan   https://t.co/TzakCsINNI,in,[],['https://loperonline.com/news/9-poin-penting-hasil-investigasi-tgipf-terkait-tragedi-kanjuruhan/98745/'],[],0,0,1,"['menkopolhukam', 'kanjuruhan']",[],https://twitter.com/LOincMedia/status/1581154568687476736,False,,0,,,,,,,,[],,,,
1581149116234711040,1581149116234711040,2022-10-15 05:05:00 UTC,2022-10-15,05:05:00,+0000,940477788959555584,bolaskorcom,bolaskor.com,,Kisah Rusdi: Takut Pulang Usai Tragedi Kanjuruhan karena Tiga Temannya Wafat.  #bolaskorcom #kanjuruhan #aremafc #arema       https://t.co/TvmNH8PWYD,in,[],['https://bolaskor.com/post/read/kisah-rusdi-takut-pulang-usai-tragedi-kanjuruhan-karena-tiga-temannya-wafat'],[],0,0,0,"['bolaskorcom', 'kanjuruhan', 'aremafc', 'arema']",[],https://twitter.com/bolaskorcom/status/1581149116234711040,False,,0,,,,,,,,[],,,,
1581147605949505537,1581147605949505537,2022-10-15 04:59:00 UTC,2022-10-15,04:59:00,+0000,543264218,gtvid_news,GTV Indonesia News,,"Menteri PUPR Basuki Hadimuljono mengatakan, evaluasi teknis untuk Stadion Kanjuruhan dilakukan untuk mencari tahu penyebab kecelakaan dan mengantisipasi agar tidak terjadi lagi. MYF  #GTVNews #StadionKanjuruhan #Kanjuruhan  https://t.co/ZQBhLUTOgU",in,[],[],['https://pbs.twimg.com/media/FfE8OP4aAAE2J1E.jpg'],0,0,0,"['gtvnews', 'stadionkanjuruhan', 'kanjuruhan']",[],https://twitter.com/GTVID_News/status/1581147605949505537,False,,1,https://pbs.twimg.com/media/FfE8OP4aAAE2J1E.jpg,,,,,,,[],,,,
1581144099914412033,1581144099914412033,2022-10-15 04:45:04 UTC,2022-10-15,04:45:04,+0000,1079671739364167680,lampungpostid,LampungPostId,,TRAGEDI Kanjuruhan menjadi noda hitam dalam perjalanan sepak bola Indonesia.   #kanjuruhan #sepakbola #lampungpostid  https://t.co/Ee3iByZNCU.,in,[],['https://lampungpost.id/kolom/dukung-transformasi-sepak-bola/#:~:text=TRAGEDI%20Kanjuruhan%20menjadi%20noda%20hitam%20dalam%20perjalanan%20sepak%20bola%20Indonesia'],[],0,0,0,"['kanjuruhan', 'sepakbola', 'lampungpostid']",[],https://twitter.com/lampungpostid/status/1581144099914412033,False,,0,,,,,,,,[],,,,
1581143612116828162,1581143612116828162,2022-10-15 04:43:08 UTC,2022-10-15,04:43:08,+0000,162951306,bianconeristore,Juventus ARMY,,#usuttuntas #kanjuruhan   https://t.co/6EexBj1fqX,qme,[],['https://youtu.be/3ZYl4Jifzf4'],[],0,0,0,"['usuttuntas', 'kanjuruhan']",[],https://twitter.com/bianconeristore/status/1581143612116828162,False,,0,,,,,,,,[],,,,
1581136192749174784,1581136192749174784,2022-10-15 04:13:39 UTC,2022-10-15,04:13:39,+0000,45526189,dhayangrindu,𝓇𝒾𝓃𝒹𝓊,,Katanya kalau orang pintar ngebahas #Kanjuruhan dan merupakan tindakan bela negara.  😂😂😂,in,[],[],[],0,0,0,['kanjuruhan'],[],https://twitter.com/dhayangrindu/status/1581136192749174784,False,,0,,,,,,,,[],,,,
1581133261673316352,1581133261673316352,2022-10-15 04:02:00 UTC,2022-10-15,04:02:00,+0000,2714869507,newsmerahputih,newsmerahputih,,"Berdasarkan hasil investigasi, TGIPF mengatakan, aparat keamanan yang bertugas saat tragedi Kanjuruhan, tidak mendapatkan pembekalan soal penggunaan gas air mata.  #merahputihcom #TGIPF #Kanjuruhan #Malang    https://t.co/pc3bhca2kW",in,[],['https://merahputih.com/post/read/laporan-tgipf-sebut-aparat-tak-dapat-pembekalan-soal-penggunaan-gas-air-mata'],[],0,0,0,"['merahputihcom', 'tgipf', 'kanjuruhan', 'malang']",[],https://twitter.com/newsmerahputih/status/1581133261673316352,False,,0,,,,,,,,[],,,,
1581132018817019904,1581132018817019904,2022-10-15 03:57:03 UTC,2022-10-15,03:57:03,+0000,1175237100125343745,bb_sports_id,BolaBanget Sports Indonesia,,Ngenes! Indonesia Tak Lagi Masuk Radar Calon Tuan Rumah Piala Asia 2023?  https://t.co/bmTl1mTrdJ baca juga berita dari media lainnya di Indonesia di  https://t.co/GkwQxRUMd1   #indonesia #pialaasia2023 #kanjuruhan,in,[],"['https://bolastylo.bolasport.com/read/173526051/ngenes-indonesia-tak-lagi-masuk-radar-calon-tuan-rumah-piala-asia-2023', 'https://bolabanget.id']",[],0,0,0,"['indonesia', 'pialaasia2023', 'kanjuruhan']",[],https://twitter.com/bb_sports_id/status/1581132018817019904,False,,0,,,,,,,,[],,,,
1581129832163074048,1581129832163074048,2022-10-15 03:48:22 UTC,2022-10-15,03:48:22,+0000,961851659692400640,lampungpost_,Lampung Post (Official),,Pengamat hukum olahraga Eko Noer Kristiyanto menilai rekomendasi Tim Gabungan Independen Pencari Fakta (TGIPF) ke PSSI untuk mempercepat kongres luar biasa (KLB) sangat keras dan wajib dijalankan.  #TGIF #sepakbola #kanjuruhan #pssi #lampungpost  https://t.co/WQOApQYvIv.,in,[],['https://m.lampost.co/berita-pengamat-sebut-pssi-wajib-jalankan-rekomendasikan-klb.html#:~:text=Pengamat%20hukum%20olahraga%20Eko%20Noer%20Kristiyanto%20menilai%20rekomendasi%20Tim%20Gabungan%20Independen%20Pencari%20Fakta%20(TGIPF)%20ke%20PSSI%20untuk%20mempercepat%20kongres%20luar%20biasa%20(KLB)%20sangat%20keras%20dan%20wajib%20dijalankan'],[],0,0,0,"['tgif', 'sepakbola', 'kanjuruhan', 'pssi', 'lampungpost']",[],https://twitter.com/lampungpost_/status/1581129832163074048,False,,0,,,,,,,,[],,,,
1581127849905254401,1581127849905254401,2022-10-15 03:40:30 UTC,2022-10-15,03:40:30,+0000,1299896783493971969,limiteduserneim,ฅ'ω'ฅ,,ayooo trending-in ini dong! Keren banget NARASI! Hats Off!  #narasinewsroom #kanjuruhan  https://t.co/pDcCWsefOd,in,[],[],['https://pbs.twimg.com/media/FfFLZXDUAAAjnzH.jpg'],0,0,0,"['narasinewsroom', 'kanjuruhan']",[],https://twitter.com/limiteduserneim/status/1581127849905254401,False,,1,https://pbs.twimg.com/media/FfFLZXDUAAAjnzH.jpg,,,,,,,[],,,,
1581125730347651074,1581125730347651074,2022-10-15 03:32:04 UTC,2022-10-15,03:32:04,+0000,1109744327767408640,masakini_co,masakini.co,,TGIPF Tragedi Kanjuruhan: Ketua PSSI dan Pengurus Harus Mundur  #MasakiniNews #Kanjuruhan #PSSI    https://t.co/D9g84QCSY6,in,[],['https://masakini.co/bola/tgipf-tragedi-kanjuruhan-ketua-pssi-dan-pengurus-harus-mundur/'],[],0,0,0,"['masakininews', 'kanjuruhan', 'pssi']",[],https://twitter.com/masakini_co/status/1581125730347651074,False,,0,,,,,,,,[],,,,
1581124314085982208,1581124314085982208,2022-10-15 03:26:27 UTC,2022-10-15,03:26:27,+0000,1453173401342779395,heraldindo,Herald.id,,"Seorang remaja korban Kanjuruhan, 12 hari bertahan di pintu Stadion Kanjuruhan. Dia menunggui tiga temannya yang sudah meninggal. #Kanjuruhan  https://t.co/zlsmM3RZwQ",in,[],['https://herald.id/2022/10/15/kisah-haru-remaja-korban-kanjuruhan-12-hari-tunggui-3-temannya-yang-sudah-meninggal-di-stadion/'],[],0,0,0,['kanjuruhan'],[],https://twitter.com/heraldindo/status/1581124314085982208,False,,0,,,,,,,,[],,,,
1581123658633777154,1581123658633777154,2022-10-15 03:23:50 UTC,2022-10-15,03:23:50,+0000,1581122662176149504,ubahalu,udin bahalu,,6 CARA JITU MEMASANG MIX PARLAY TEMBUS 100%  https://t.co/72Elh5jl2y #sepakbola #parlays #mixparlay #sbobet #taruhanbola #sepakbolapialadunia #UEFAEuropaLeague #aremafc #aremaniaberduka #aremaday #aremaout #aremamenolakstatmentdadang #Kanjuruhan #KanjuruhanBerdukaCita #Kanjuruhan,in,[],['https://medium.com/@udinbahalu/6-cara-jitu-memasang-mix-parlay-tembus-100-2e05eec9696a'],[],0,0,0,"['sepakbola', 'parlays', 'mixparlay', 'sbobet', 'taruhanbola', 'sepakbolapialadunia', 'uefaeuropaleague', 'aremafc', 'aremaniaberduka', 'aremaday', 'aremaout', 'aremamenolakstatmentdadang', 'kanjuruhan', 'kanjuruhanberdukacita', 'kanjuruhan']",[],https://twitter.com/UBahalu/status/1581123658633777154,False,,0,,,,,,,,[],,,,
1581123162346905602,1581123162346905602,2022-10-15 03:21:52 UTC,2022-10-15,03:21:52,+0000,174631261,kilat_com,Kilat.com,,TGIPF Tegaskan PSSI Harus Tanggu Jawab Atas Tragedi Kanjuruhan   #PSSI #Kanjuruhan #Aremania #Arema #Malang  https://t.co/xSJMq1VNBC,in,[],[],[],0,0,2,"['pssi', 'kanjuruhan', 'aremania', 'arema', 'malang']",[],https://twitter.com/Kilat_com/status/1581123162346905602,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1581123031056887808/pu/img/kOsd8tcpLU4XauzN.jpg,,,,,,,[],,,,
